날짜,가산동,구로3동,논현2동,대치4동,문정2동,방배1동,삼성1동,삼성2동,상암동,서교동,서초2동,서초3동,성수동,송파2동,신당동,압구정동,양평2동,여의동,염리동,용강동,중림동,청담동,효창동
2024-01-22,3.228984802,2.741,2.95904,5.15496,2.33089,1.81695,14.78482,2.38799,2.65794,31.77074157,2.25821,26.38218,35.35274,0.69044,2.67351,13.08726211,3.33281,14.99765281,3.33281,1.4899,0.58142,2.90712,0.38934
2024-01-23,2.922696368,2.93827,3.19784,5.37818,2.54892,1.91558,15.05995,2.60084,2.80849,29.75133498,3.33281,25.04282,34.26257,0.7735,2.47105,13.29491048,3.43664,15.76077643,3.56123,1.43798,0.57623,3.06805,0.4724
2024-01-24,3.130353209,3.00057,3.22898,5.50277,2.68909,1.99865,15.67772,2.82925,2.99537,32.03031833,3.38991,26.62098,36.24046,0.73716,2.76177,13.57524712,3.84156,14.99247452,3.54565,1.43798,0.61257,2.95384,0.41011
2024-01-25,3.306847699,3.49374,3.32243,5.3678,2.84483,1.94673,14.68099,2.39838,3.37434,32.43003671,3.53527,26.9636,39.30332,0.76831,2.64756,14.11513197,3.57161,14.59273258,3.05767,1.52624,0.43606,2.90712,0.39973
2024-01-26,3.613137527,3.88828,3.5768,5.53911,3.18226,2.07132,17.4168,2.61641,3.15111,38.25468772,3.91423,31.96283,47.43809,1.11093,3.78964,17.717904,4.4697,16.5394713,3.73773,1.40684,0.58142,3.14592,0.48279
2024-01-27,2.912316618,3.86751,4.06997,5.08747,3.42625,2.0869,19.7477,2.42952,3.08882,50.58400988,4.55796,31.10107,64.17484,1.40684,5.03036,21.10781848,4.66178,20.55753925,3.84675,1.95711,0.5347,4.20495,0.66967
2024-01-28,2.595647773,3.06286,2.90712,4.19976,2.45548,2.0246,16.37335,2.05575,2.48663,41.44213405,3.935,23.85402,52.64496,1.10574,3.98172,15.30913795,3.95057,17.45833477,3.13554,1.70274,0.36858,3.08882,0.49317
2024-01-29,3.27571057,3.18745,3.02133,5.23282,2.75138,1.9675,14.23973,2.61122,3.20822,33.30218963,2.56969,25.43736,40.8711,0.73197,2.70466,14.28126358,3.80003,15.25722382,3.15111,1.92597,0.49836,2.93308,0.36858
2024-01-30,3.592378387,3.06805,3.4003,5.85578,2.76177,2.23225,17.57254,2.78772,3.19784,32.8453512,3.77407,25.05321,40.67902,0.68525,2.9798,14.35393873,3.71697,16.326629,3.49374,1.69236,0.60738,3.13554,0.4153
2024-01-31,3.322422763,3.10439,3.40549,5.13419,3.03171,1.7858,22.97669,2.6839,2.88636,31.23084786,3.15111,25.50485,37.42407,0.71639,2.81887,14.82634434,3.77926,15.04957563,3.31724,1.38088,0.60219,2.96423,0.40492
2024-02-01,3.981725311,3.8727,3.31724,5.67409,2.93308,1.84291,22.8469,2.89674,3.0421,34.74016484,2.96423,26.99994,41.2864,0.7735,2.741,15.95285541,3.85713,15.64656619,3.32243,1.74946,0.50355,2.94865,0.46721
2024-02-02,3.748114668,3.8727,3.67543,5.50277,3.29128,2.0869,20.58869,2.99018,3.27051,38.14047265,3.26013,29.69942,47.0124,0.96558,3.28609,17.40123194,4.07517,16.85095274,3.81041,1.81695,0.50355,3.23417,0.47759
2024-02-03,2.901925936,3.55604,3.32762,4.9473,3.41068,1.94154,19.566,2.70985,2.75138,49.90914753,4.2309,31.262,59.34693,1.16804,5.11862,21.44525899,4.52162,20.1681936,3.91943,1.93635,0.38934,3.88309,0.66967
2024-02-04,2.66832677,2.85521,2.70985,3.70658,2.56969,1.74427,15.96324,1.94154,2.47105,41.38503643,3.56123,23.58926,53.24196,0.93443,3.88309,15.49602644,4.14784,19.04168044,3.46778,1.75985,0.36339,3.10958,0.49317
2024-02-05,2.917500541,3.35357,2.78772,5.27436,2.66313,2.12324,12.99382,2.04018,2.43991,32.2691167,1.97788,23.03379,37.11779,0.62814,2.2634,12.86403259,3.15631,14.59792825,2.9227,1.36012,0.47759,2.71504,0.26994
2024-02-06,3.166685994,3.06805,2.91231,4.99403,2.85521,1.77542,12.44873,2.74619,2.89674,30.37947301,2.73062,22.9663,35.58116,0.80465,2.28936,12.89518225,3.6339,14.56677867,3.10958,1.53143,0.57104,2.69428,0.36339
2024-02-07,3.140731472,3.38472,2.8604,4.96288,2.62679,1.95711,12.25146,2.37761,2.91231,29.38793494,2.95384,23.59964,36.14701,0.62814,2.36204,13.42988517,3.73773,14.19300468,3.43144,1.44318,0.45164,2.47105,0.36858
2024-02-08,3.031707515,3.36396,2.81887,4.67736,2.62679,1.79618,12.50584,2.31012,2.65794,32.74151522,2.98499,23.44909,38.47271,0.86694,2.6839,13.44026326,3.42625,14.62387945,3.10439,1.79099,0.48798,2.41395,0.43606
2024-02-09,1.713125492,2.5022,1.2511,2.63718,1.7287,1.15246,11.77386,0.90328,2.02979,31.27238824,2.80849,16.78347,38.71671,0.72678,2.93827,11.68561228,2.92789,10.46046679,2.40357,1.4276,0.25956,2.0246,0.43606
2024-02-10,1.884437001,2.11285,0.86175,2.02979,1.79618,0.99153,12.09572,0.84099,1.99345,30.57155817,2.39318,13.77251,36.53117,0.67486,2.48144,9.770026362,3.09401,10.56428413,2.39318,1.39645,0.26475,1.95711,0.51393
2024-02-11,2.657935544,3.32762,1.34973,2.87597,1.94673,1.45356,14.99247,1.19919,2.63198,42.13257617,3.17188,19.47256,49.6963,1.15246,3.86751,12.83807748,4.16861,18.61080199,3.02652,1.74427,0.353,2.19072,0.48798
2024-02-12,2.528153489,2.84483,1.70793,3.31724,2.25302,1.83771,14.12033,1.32897,2.4451,42.99433421,2.19591,22.09936,52.27638,0.99153,3.46259,14.04764987,4.00768,18.27856104,3.21341,1.58853,0.34781,2.54373,0.55546
2024-02-13,3.156306684,3.26532,3.0421,5.37818,2.9798,1.88444,13.80366,2.58526,2.94865,37.05029598,2.97461,26.80787,45.67305,0.72159,2.34127,15.29356497,3.78445,17.65560242,3.0992,1.58853,0.49317,3.19784,0.43087
2024-02-14,3.607953387,3.8727,3.4003,5.97518,2.74619,1.98307,15.77116,3.00057,3.36396,36.88418252,3.46778,28.83247,45.30966,0.76831,2.55931,15.79712084,4.18937,17.13647395,3.43144,1.82214,0.55027,3.44183,0.49836
2024-02-15,3.21859494,3.07324,3.52489,5.75715,2.87597,1.93116,18.46026,2.69947,2.78772,34.92187518,3.10439,28.82728,41.20334,0.85656,2.95904,14.44737833,3.77926,16.3162522,3.40549,1.56777,0.48798,3.07324,0.32186
2024-02-16,3.665056865,3.91943,3.89347,6.22436,3.4003,2.45548,20.75481,3.15111,3.52489,43.96510757,3.94019,34.7817,53.14852,0.93962,3.85194,17.88401723,4.98883,19.07282911,4.40741,1.82733,0.62295,3.46259,0.60219
2024-02-17,3.327618108,3.17707,4.12189,5.47162,3.27051,2.18553,25.67097,2.89155,3.32762,55.889527,4.82271,35.47733,71.31807,1.32897,5.03036,22.1253082,5.11862,22.8676691,4.4749,1.83771,0.64891,4.53719,0.66967
2024-02-18,2.860396696,2.66832,2.86559,4.13227,2.55931,1.64045,21.39853,2.26859,2.55931,42.24678608,3.91423,25.61906,54.86684,0.95519,3.70139,14.34874255,3.78445,19.05725401,3.18745,1.8481,0.39453,3.29128,0.49317
2024-02-19,3.17706525,2.93308,3.03171,4.97845,3.01095,1.75465,15.22088,2.29455,3.17188,34.69345232,2.63718,27.33219,42.29351,0.74754,2.98499,13.9905448,4.13227,17.48429019,3.55084,1.38607,0.55027,2.88636,0.41011
2024-02-20,3.228985021,3.01095,3.29128,5.49758,2.95904,1.91039,16.60177,2.86559,2.95904,35.16066076,3.64429,27.83055,43.70554,0.66448,2.85521,13.58042686,3.72735,17.75423371,3.59757,1.78061,0.50355,3.50931,0.42568
2024-02-21,3.02132925,2.96942,3.06805,5.28474,2.41914,1.77542,19.16627,2.70466,2.98499,33.07377052,3.78964,26.92726,40.64268,0.73197,2.74619,13.24819798,3.43144,16.53428753,3.43144,1.50028,0.73197,2.90712,0.45164
2024-02-22,3.156306759,3.10958,3.26532,5.3678,3.07844,1.77542,21.51793,2.89155,3.41587,36.20411926,3.4003,28.96225,42.90608,0.55546,2.78772,13.83480923,3.7533,16.93920764,3.60276,1.59892,0.69563,3.22898,0.5347
2024-02-23,3.524883652,3.95057,3.3951,5.31589,3.62352,2.15958,24.45102,3.15631,3.38472,40.68420353,3.77407,32.21201,49.43674,0.87732,3.3951,16.00477633,4.00249,18.4965962,3.73254,1.75465,0.66448,3.70658,0.34781
2024-02-24,3.893472548,3.72216,4.03883,4.8902,3.32243,1.83771,32.17567,2.741,3.67024,53.11737724,5.129,33.4683,64.05025,1.37569,4.95249,19.33239641,4.98883,23.41795063,4.06997,1.7287,0.57104,4.02844,0.68006
2024-02-25,3.353572701,3.00057,2.79291,3.90385,2.84483,1.83252,26.486,1.71312,3.10439,44.89436169,3.95577,25.79037,56.29964,0.88252,3.54046,14.77443737,4.15303,19.45180001,3.33281,1.86367,0.48798,3.36915,0.68525
2024-02-26,3.935001234,3.31724,3.18745,5.55988,2.741,2.28936,15.45449,2.34646,3.10958,38.02107327,2.5645,27.34776,48.96952,0.80984,2.54373,13.6011987,3.90385,18.92747289,3.47297,1.67678,0.53989,2.65794,0.38934
2024-02-27,3.348376919,3.45221,3.71177,5.40933,3.20822,2.03498,17.53101,3.01095,3.46778,37.13335537,3.69101,27.48793,46.75284,0.75792,2.60603,13.76213082,3.96615,18.57965477,3.29647,1.84291,0.55027,3.08882,0.42568
2024-02-28,3.410676115,3.53008,3.59757,5.20687,3.11477,1.9675,22.58215,2.82406,3.61314,36.9309053,3.37434,27.53465,46.20256,0.78388,2.72024,14.04764959,4.16342,17.84248902,3.88828,1.58334,0.60219,2.81887,0.57623
2024-02-29,3.514504191,3.67024,3.36396,5.85059,3.43144,2.23745,24.80402,2.62679,3.46778,41.16180298,3.70658,28.84805,48.63209,0.89809,3.10439,15.18454094,4.26205,18.5433201,3.98691,1.79099,0.56066,3.08882,0.4724
2024-03-01,3.114777645,3.03691,2.85002,4.14784,3.35877,1.82214,34.67787,2.27378,3.13554,54.07257177,4.19456,27.48793,64.93796,1.14727,4.09593,17.47391136,4.83829,25.89938812,3.73254,1.97269,0.39973,3.55604,0.69563
2024-03-02,3.145927806,3.11477,3.30685,4.69812,3.0421,1.93116,30.24451,2.54892,3.18745,47.56268954,3.49893,25.94611,57.61304,1.16804,3.82598,16.67444953,4.53719,23.98898972,3.41587,1.80138,0.4724,3.34838,0.57623
2024-03-03,2.533348775,2.34127,2.52816,3.64948,2.67351,1.68198,21.04552,1.67159,2.45029,33.85245952,3.00576,18.9119,43.06701,0.87732,2.68909,11.15090714,3.96615,19.3220145,3.03171,1.38088,0.39453,2.91231,0.67486
2024-03-04,3.021328669,2.61122,2.83444,4.33473,2.63198,1.92597,10.76156,2.21149,2.55411,23.76056962,2.02979,19.73732,30.53522,0.73716,2.0869,9.904991181,3.17188,14.3331675,3.23937,1.39645,0.44126,2.40876,0.44126
2024-03-05,2.979799726,2.82925,3.2809,5.07709,3.07844,2.13362,12.80174,2.48144,3.02652,24.51850561,2.38799,20.97804,31.05435,0.65929,2.21668,11.08860772,3.94019,15.50120928,3.338,1.3705,0.5347,2.94346,0.47759
2024-03-06,3.322421921,3.01095,3.27051,5.29512,3.05248,2.05056,17.0638,2.93308,3.2186,26.57424919,2.65794,23.81768,34.02896,0.79426,2.26859,11.38969955,3.76369,15.35066554,3.25494,1.46913,0.5347,2.94346,0.34781
2024-03-07,3.535274922,3.2186,3.4574,5.34703,3.05767,1.82733,19.28048,3.00576,2.99018,28.17837114,2.72024,23.87997,36.80631,0.60219,2.45548,11.77386653,3.6391,16.29548091,3.24975,1.3705,0.55027,3.14073,0.56585
2024-03-08,3.675435948,3.8156,3.8727,5.6637,3.48336,1.94154,20.85864,3.01095,3.44702,35.92897534,2.90712,29.51772,46.20775,0.94481,3.17188,14.60830648,4.50085,19.92939608,4.15303,1.69755,0.57104,3.21341,0.45683
2024-03-09,3.322422731,3.6391,3.89347,4.68774,3.53527,2.35165,19.4466,2.741,3.80003,50.50615028,3.33281,31.26719,63.33385,1.32897,4.18418,19.24414154,4.46451,25.36988046,4.33992,1.96231,0.48798,3.90904,0.76312
2024-03-10,2.891546737,2.5645,2.8604,3.92981,2.69428,2.12843,15.08591,1.87405,4.51643,38.95032338,2.71504,21.8346,51.70015,1.14727,3.2186,13.04573653,4.03883,22.72750955,3.58199,1.73389,0.55027,3.02652,0.62814
2024-03-11,3.05767346,2.85521,3.4003,5.35742,2.81368,2.0246,10.34625,2.58007,3.20822,26.27835262,2.13362,22.45236,36.13663,0.66967,2.12843,11.05227301,3.46259,16.06706161,3.26532,1.32378,0.44645,2.83444,0.43606
2024-03-12,3.27570969,2.87078,3.2757,4.95249,3.01614,1.82214,11.41566,2.74619,2.93827,26.28873548,2.07651,22.39526,36.36505,0.65929,2.10247,10.9380669,3.7533,16.29029503,3.20822,1.547,0.61776,2.8604,0.39973
2024-03-13,3.535274384,3.11477,3.55604,4.83309,2.99018,2.09209,13.47661,2.75138,3.76888,28.24066609,2.69947,24.02533,38.78419,0.77869,2.51778,11.85172725,3.92981,17.36488724,3.14073,1.41722,0.69044,3.43144,0.55546
2024-03-14,3.846748312,3.10439,3.94019,5.53911,3.17707,2.14919,19.46218,2.82925,3.8156,28.40678785,2.85002,25.21414,42.20007,0.85137,2.50739,12.5992746,3.97653,18.00342356,3.6339,1.58334,0.49317,3.26532,0.42049
2024-03-15,3.701389792,3.3951,3.95577,5.64813,3.54565,2.00903,18.75616,3.02652,3.6339,34.81803454,3.01614,28.67154,51.49249,0.87732,2.9227,14.28645274,4.7708,21.14414863,3.82598,1.85329,0.62814,3.24456,0.57623
2024-03-16,3.379526806,3.11997,3.94019,4.80714,3.41068,1.96231,20.03322,2.88117,3.94019,51.27446957,2.75138,29.84997,71.39594,1.27186,4.36588,19.88267585,4.9473,28.2043255,4.28801,1.76504,0.58661,4.31916,0.84618
2024-03-17,2.813684226,2.36204,2.41914,3.68582,2.60603,1.78061,15.90095,2.13362,2.77734,36.60904457,1.96231,20.41218,54.22312,1.07459,3.29128,12.58889463,4.42298,21.37258167,3.4003,1.70793,0.46721,2.95904,0.7735
2024-03-18,3.462596238,2.71504,2.9798,4.84867,2.72543,1.97788,11.61812,2.74619,3.45221,26.0707023,1.86367,22.35892,38.01588,0.57104,2.24264,10.81346949,3.48855,14.71213742,3.56642,1.36012,0.5918,2.65794,0.4724
2024-03-19,3.421055994,3.03691,3.25494,5.13938,2.91751,2.19072,11.5714,2.58526,3.6391,24.73135125,2.16996,21.86056,36.92052,0.66967,2.28936,11.04188563,3.80003,15.96843394,3.36396,1.38607,0.61257,2.83444,0.44645
2024-03-20,3.4314468,3.02133,3.57161,4.8902,2.78253,2.15438,14.82635,2.56969,4.45413,26.58983342,2.06094,22.83133,38.39485,0.63333,2.4451,11.96593708,3.85713,16.15012424,3.62352,1.50547,0.60219,2.81887,0.44645
2024-03-21,3.846747673,3.06805,3.33281,5.15496,2.83964,2.18553,18.49659,2.89674,4.57353,28.66116403,2.42952,23.75538,39.39677,0.83579,2.55931,11.61811708,3.66505,16.71079199,3.73773,1.31339,0.59699,3.20822,0.55027
2024-03-22,3.644286522,3.33281,3.91423,5.33665,2.81368,2.01422,21.87613,2.85002,3.04729,33.54616965,2.10766,28.18875,47.29792,1.02787,3.25494,14.32278829,4.1115,19.15588666,3.935,1.43798,0.59699,3.03691,0.57104
2024-03-23,3.675436104,3.5197,3.88309,5.10823,3.49374,2.16477,25.35949,2.59045,3.34319,46.73206546,2.89674,29.64751,73.09349,1.47952,3.90904,18.83921786,5.2484,26.66770223,4.09593,1.77542,0.46202,3.80003,0.88771
2024-03-24,2.990179395,2.99537,2.06613,3.70139,2.50739,1.88444,15.82827,1.94154,3.35357,35.00492938,2.56969,19.76327,58.62534,1.02268,3.55604,12.92113745,4.79156,26.15895507,3.48855,1.82214,0.44645,2.76177,0.72678
2024-03-25,3.15630669,2.5645,2.80849,4.75523,3.02133,1.92078,11.83616,2.06094,3.05767,23.70866257,1.58334,20.65618,34.37159,0.84099,2.07651,9.936141345,3.41587,17.56216513,3.02652,1.19919,0.59699,2.59564,0.39453
2024-03-26,3.322423137,3.07844,2.98499,4.68255,2.92789,1.99345,12.59928,2.54373,3.4003,23.26739905,1.77542,20.90536,36.37024,0.79426,2.14919,10.20608708,3.67024,17.40641968,3.68582,1.41203,0.64372,3.34319,0.44126
2024-03-27,3.794839045,2.84483,3.38991,5.05113,3.0421,1.74946,16.99112,3.0421,3.24456,24.73652889,1.95192,21.90209,38.71151,0.76312,2.22187,10.9899745,3.8727,19.37911722,3.15631,1.40684,0.55546,2.9798,0.43087
2024-03-28,3.301663381,2.9227,2.94865,5.31069,3.29647,1.94154,16.8198,2.45548,2.96942,24.78844684,2.38799,22.17203,38.83091,0.76831,2.34127,11.25991777,3.49374,19.42064468,3.2186,1.43798,0.59699,2.71504,0.43087
2024-03-29,3.286088428,3.20303,3.14592,5.09266,3.60276,1.82733,18.41873,2.3828,2.88636,30.63903213,2.33608,25.27643,48.46077,0.85656,2.8033,13.01976679,3.8727,23.22067787,3.15111,1.57296,0.38934,2.74619,0.50874
2024-03-30,3.005753819,3.16669,3.42625,4.4749,3.37953,1.8481,16.53947,2.30493,3.19784,42.32984281,2.58526,26.68327,69.78663,1.46913,3.7533,16.75231995,4.91096,30.7117149,3.6339,1.76504,0.49317,3.66505,0.63852
2024-03-31,2.787718119,2.23225,2.16996,3.69101,2.88636,1.67159,12.28261,1.71312,2.99018,30.57155434,2.04018,18.16435,56.65784,1.09536,2.88636,11.32221849,4.55796,28.03301012,2.96423,1.47952,0.32186,2.90712,0.75792
2024-04-01,3.062857932,2.40357,2.81368,4.32435,2.78772,1.83771,9.51046,2.06094,2.99537,22.61848429,1.52105,19.08321,41.69651,0.65929,2.10247,10.07111958,3.41068,21.94361807,3.30685,1.46913,0.45164,2.54373,0.46721
2024-04-02,3.701390894,2.741,3.04729,5.17053,2.93827,1.57296,10.56429,2.73581,3.23937,22.4783242,1.39645,20.19415,41.08913,0.91366,2.25821,9.879038653,3.69101,25.61387252,4.04921,1.65083,0.61776,2.99018,0.47759
2024-04-03,3.561228484,2.79291,2.78253,4.85386,2.65275,1.73908,10.46046,2.51778,3.35877,21.73077547,1.49509,18.94824,40.50251,0.74754,2.21668,9.744059059,3.72735,26.78190955,3.935,1.41203,0.67486,3.4003,0.51393
2024-04-04,3.691010891,2.83964,3.02133,4.55276,3.31724,1.62487,9.82193,2.42952,3.21341,22.66001103,1.69236,19.87229,48.28427,0.84618,2.29455,10.8446175,4.63063,31.83822764,4.73965,1.34973,0.62814,2.64237,0.44645
2024-04-05,3.618332374,3.13035,2.91231,4.69812,3.7533,1.83252,10.42412,2.4451,3.04729,30.95571732,1.60411,22.0163,57.86741,1.26148,2.65275,12.16321202,5.12381,36.12105913,5.22244,1.59892,0.51393,3.48336,0.63333
2024-04-06,4.05440426,2.75657,2.78772,4.25686,3.92462,1.72351,11.76348,2.46586,3.45221,38.94512472,1.6664,22.71712,79.88371,1.57296,3.36915,14.85229826,6.50988,45.48616499,6.323,1.75985,0.353,3.60795,0.7735
2024-04-07,3.244559783,1.99865,2.40357,3.5145,2.95384,1.46913,9.41701,1.79618,2.95904,28.65077041,1.47432,16.61215,64.19041,1.15765,2.76696,10.62658128,5.77791,35.12432671,4.56834,1.4899,0.38934,2.94346,0.75273
2024-04-08,3.478159121,2.76177,2.6839,4.87463,3.38991,1.72351,8.2905,2.2634,3.58718,23.80209935,1.46913,18.64714,46.85147,0.68525,2.40876,10.59024857,4.08555,22.67558672,4.09593,1.44837,0.39973,2.61641,0.50874
2024-04-09,4.246474492,3.84675,3.26013,5.40933,3.6391,2.2063,9.51046,2.53854,3.74292,26.64173938,1.60411,20.12666,52.28676,1.07979,2.79811,12.01266044,4.54757,22.62368008,4.57872,1.40684,0.54508,2.78253,0.80984
2024-04-10,3.125157282,2.69947,2.34127,3.47297,2.80849,1.73389,9.77002,2.16996,3.26532,33.91994588,1.35492,17.06899,65.93988,0.97077,3.57161,13.11841466,5.19649,24.82998149,3.44702,1.51066,0.49836,3.21341,0.74235
2024-04-11,2.927892046,2.94865,3.16669,4.80195,3.11997,1.90001,11.29107,2.37242,3.61314,24.50812024,1.57296,19.43103,45.54846,0.74754,2.72024,10.72521711,3.64948,16.80423252,3.57161,1.27186,0.64891,3.1615,0.51393
2024-04-12,3.742919717,3.59757,3.3951,5.55469,3.31204,2.12324,13.74136,2.99018,3.38991,29.95899028,2.01941,21.93843,55.38078,0.97596,3.10958,13.37278401,4.6514,19.68021391,3.85713,1.68198,0.61776,2.90193,0.72678
2024-04-13,2.896741897,2.65275,3.00576,4.65659,3.24456,1.83771,13.90229,2.60603,3.82598,38.13527993,2.09728,21.7152,73.29076,1.28744,3.83637,15.36104824,5.67409,24.5133113,4.04402,1.45875,0.42049,3.80522,0.82022
2024-04-14,2.47624512,2.31012,2.2063,3.42106,2.79811,1.63006,9.23532,1.7858,3.07844,27.63328518,1.62487,14.90941,55.7857,0.90328,3.14073,10.40336294,4.34511,19.41026901,3.03691,1.3082,0.38415,2.93308,0.72159
2024-04-15,2.652752171,2.66313,2.53335,4.48009,2.741,1.77023,10.53314,1.98307,2.88117,19.61273154,1.38088,16.65368,35.29045,0.62814,2.0869,9.837509627,3.10439,13.31568075,3.21341,1.15765,0.60219,2.55931,0.49836
2024-04-16,2.974604086,3.06805,2.80849,4.96807,2.96423,1.81176,10.06592,2.52816,3.21341,20.91573519,1.52105,18.0138,37.42926,0.7112,2.30493,10.36701646,3.38472,15.58946172,3.47817,1.16285,0.74235,2.79811,0.68006
2024-04-17,3.17706607,3.18226,3.32762,5.22244,3.06286,1.95711,11.9919,2.48144,3.05248,21.88651801,1.59372,18.03457,39.76016,0.76312,2.40876,10.0295923,3.36915,16.08783759,3.46259,1.6093,0.69044,2.79291,0.67486
2024-04-18,3.322422599,3.03171,3.3951,5.49758,3.06805,2.00903,12.50584,2.70985,3.16669,22.21875669,1.73389,19.84114,42.88532,0.68006,2.56969,10.75118076,3.89866,16.51351485,3.50412,1.45875,0.59699,3.30685,0.58142
2024-04-19,3.384722146,3.42625,3.58718,5.49758,3.79483,1.98307,13.71022,2.93308,3.66505,26.63655621,2.09728,22.09936,48.10777,1.13689,3.36915,12.92633313,4.30358,18.26818241,3.94019,1.69755,0.63852,3.30685,0.78388
2024-04-20,2.808487999,3.05248,3.38991,4.50604,2.97461,1.9052,14.08918,2.28417,3.3951,35.2333366,2.23745,21.38815,58.7655,1.15765,3.67543,14.81076648,3.76888,22.75345756,3.49893,1.74427,0.56066,3.62352,0.88252
2024-04-21,2.548923751,2.49701,2.51258,3.29647,2.3257,1.73908,9.80117,1.80657,2.81887,27.64366476,1.63525,15.7504,50.76052,0.86175,3.00576,10.42412174,3.92462,18.35643508,2.85002,1.26667,0.37377,2.64237,0.87213
2024-04-22,2.782534225,2.99537,2.86559,4.91616,3.00057,1.76504,10.64216,2.14919,3.14592,21.25317575,1.50028,17.47391,37.30986,0.76312,2.40357,9.577943534,3.38472,15.38181807,3.23937,1.37569,0.60219,2.58526,0.56585
2024-04-23,3.182259968,3.6962,3.17188,4.80195,2.81887,1.81695,11.35337,2.39838,3.43664,20.87939798,1.67159,17.84768,35.15547,0.80465,1.97788,10.23723226,3.46778,15.43372243,2.9798,1.07459,0.60219,2.64237,0.4724
2024-04-24,3.265318693,3.62871,2.92789,4.71369,2.76177,2.05056,11.5714,2.56969,3.09401,21.35700359,1.59372,18.81846,36.32352,0.76831,2.32051,9.904991306,3.5197,14.76404386,3.01095,1.29782,0.63333,2.8033,0.45164
2024-04-25,3.010950166,3.61833,3.00576,5.20168,2.741,2.06094,12.30857,2.48663,3.49893,24.56522517,1.73389,18.48621,43.10855,0.55546,2.27898,11.1664848,4.00768,15.6102372,3.31724,1.27186,0.46721,2.5022,0.60219
2024-04-26,3.187456551,4.16861,3.42106,5.09785,3.22379,1.89482,13.32087,2.76696,3.74811,33.30218361,2.01941,21.52831,55.65592,0.98634,2.49182,13.35201383,4.18937,18.33047001,3.59237,1.33935,0.64891,2.75138,0.53989
2024-04-27,2.465865562,4.2361,3.02133,4.2361,3.50412,1.75985,17.58293,2.30493,4.4126,42.3921428,2.14919,22.20318,73.85661,1.20957,3.338,15.96323495,5.24321,23.27778522,3.35357,1.26148,0.44645,3.64429,0.83579
2024-04-28,2.668326585,3.54046,2.21668,3.45221,2.66832,1.56777,13.95421,1.76504,3.56123,32.76747534,1.67159,16.69521,58.62015,0.8306,2.52816,11.22876947,4.24129,20.7807702,3.03171,1.47952,0.38415,2.80849,0.65929
2024-04-29,2.933075712,4.20495,2.92789,4.86943,2.89155,1.96231,8.70061,2.29455,3.50931,25.08435169,1.53143,18.03457,45.11758,0.70082,2.25302,10.39816823,3.38472,16.73155252,3.26013,1.00711,0.56585,2.35684,0.63333
2024-04-30,3.389917357,4.5891,2.99537,4.77599,3.18226,2.00384,10.28396,2.59045,3.70658,28.19913863,1.58334,19.95016,47.70804,0.72159,2.62679,11.35855244,4.19976,17.08974855,3.44183,1.53143,0.53989,3.03171,0.76312
2024-05-01,2.901925972,3.2809,2.42952,3.83637,2.73062,1.58853,10.95883,2.12843,3.64948,33.33333287,1.82214,17.25068,59.40923,0.90847,3.14073,12.60446884,4.08036,19.33759103,3.1615,1.1888,0.47759,2.95384,0.64891
2024-05-02,3.177065394,3.58199,2.89155,4.8279,2.71504,1.71312,12.00228,2.08171,3.49374,26.23682738,1.77542,17.60888,44.64517,0.64372,2.3828,10.05034889,3.40549,16.43565239,3.13554,1.1888,0.63333,2.70985,0.60219
2024-05-03,3.343192903,3.6339,3.01614,4.76042,2.84483,1.7858,13.05611,2.60603,3.84675,33.18277821,1.82733,19.98131,53.2212,0.63852,2.78253,12.26184531,4.34511,19.89824848,3.27051,1.29782,0.51912,2.73581,0.54508
2024-05-04,2.61122274,3.8727,2.99018,3.91943,3.02133,1.80657,13.49737,2.42433,4.44375,43.97548522,1.6093,19.11436,68.03716,0.99153,3.34319,14.63426118,4.67736,24.3004693,3.24456,1.58334,0.45164,3.03171,0.68525
2024-05-05,2.522969882,3.48336,2.21668,2.90193,2.43471,1.34973,17.20915,1.71832,2.5645,34.33006648,1.547,15.58947,47.26678,0.76831,2.83444,10.12302916,3.40549,23.16876638,2.43991,1.50028,0.31147,2.60084,0.49317
2024-05-06,2.315312688,2.74619,1.83771,2.88636,2.16996,1.56777,11.82058,1.65602,2.71504,32.06665182,1.06421,14.95613,46.36868,0.95519,2.42952,9.115916647,2.8604,18.30451189,2.77734,1.29782,0.4153,2.13362,0.65929
2024-05-07,2.683901303,3.23937,2.67871,4.22052,2.43471,1.69755,9.27685,2.15958,2.82406,21.06109298,1.58853,16.56543,34.76613,0.58661,1.78061,9.287228611,2.71504,14.26568403,2.88117,1.28225,0.52432,2.45548,0.44126
2024-05-08,3.099202525,3.59237,2.99537,4.62025,2.65794,2.06094,11.15091,2.2634,3.13554,21.02994247,1.34454,16.71598,38.15085,0.5918,2.24783,10.16975077,3.14592,14.95094045,3.14073,1.28744,0.55546,2.51258,0.42049
2024-05-09,3.203030815,3.94538,3.11997,5.07709,3.05767,1.94154,16.87691,2.741,3.11997,25.0272429,1.73389,21.57504,46.45174,0.62295,2.29455,10.89134155,3.67024,16.62253706,3.38472,1.30301,0.51912,2.64756,0.46202
2024-05-10,3.613136736,4.52681,3.22379,5.50796,3.45221,1.95711,19.10917,2.62679,3.53008,31.80189324,1.97269,25.20375,54.47749,0.91366,2.29455,12.08533734,3.59757,18.82364241,3.47817,1.27186,0.73716,3.10958,0.68525
