"기준_년분기_코드","행정동_코드","행정동_코드_명","집객시설_수","관공서_수","은행_수","종합병원_수","일반_병원_수","약국_수","유치원_수","초등학교_수","중학교_수","고등학교_수","대학교_수","백화점_수","슈퍼마켓_수","극장_수","숙박_시설_수","공항_수","철도_역_수","버스_터미널_수","지하철_역_수","버스_정거장_수"
"20253","11170560","원효로1동","94","6","3","","","6","1","1","","","3","","4","","","","","","","31"
"20253","11170555","청파동","128","7","2","","1","11","","2","2","4","22","","1","","1","","","","","35"
"20253","11170530","남영동","147","7","5","","","14","","","1","","","","","","12","","","","3","26"
"20253","11170520","용산2가동","63","3","","","","4","","1","2","2","","","","","","","","","1","29"
"20253","11170510","후암동","80","6","1","","","7","1","2","","1","","","2","","","","","","","18"
"20253","11140680","중림동","77","3","2","","","7","","1","","2","1","","","","5","","","","","14"
"20253","11140670","황학동","76","1","6","","","10","","","","","","","","","7","","","","","6"
"20253","11140665","동화동","47","3","1","","","5","","1","1","","","","","","","","","","2","4"
"20253","11140650","신당5동","65","4","2","","","5","","1","","2","","","","","","","","","","12"
"20253","11140645","청구동","34","2","","","","3","1","2","1","1","","","","","","","","","","5"
"20253","11140635","약수동","87","4","2","","1","12","2","","","","","","","","","","","","2","12"
"20253","11140625","다산동","86","3","4","","1","9","","1","1","1","","","","","1","","","","1","7"
"20253","11140615","신당동","99","7","5","","1","12","","1","1","3","","","3","","1","","","","2","8"
"20253","11140605","을지로동","145","5","10","","","13","","","","","","","1","2","3","","","","4","20"
"20253","11140590","광희동","185","3","16","1","","14","","","1","","","","1","3","11","","","","3","19"
"20253","11140580","장충동","63","6","2","","","1","","1","","","3","","","1","2","","","","1","13"
"20253","11140570","필동","123","6","9","1","","7","","2","","1","19","","","2","1","","","","2","15"
"20253","11140550","명동","542","20","46","","","35","","1","","","4","","","3","12","","","","1","29"
"20253","11140540","회현동","211","9","17","","","16","1","","","","2","","2","1","2","","","","6","35"
"20253","11140520","소공동","231","13","29","","","10","","1","4","3","","1","","3","3","","","","3","37"
"20253","11110710","숭인2동","89","4","3","","1","4","","","","","","","2","","3","","","","2","6"
"20253","11110700","숭인1동","43","3","1","","","3","1","","","","","","","","","","","","","14"
"20253","11110690","창신3동","24","3","","","","1","","1","","1","","","","","","","","","1","5"
"20253","11110680","창신2동","38","2","1","","","5","","","","","","","","","","","","","",""
"20253","11110670","창신1동","111","3","4","","","9","","2","","","","","1","","7","","","","2","11"
"20253","11110650","혜화동","145","6","5","","","16","3","1","1","4","26","","","1","","","","","","36"
"20253","11110640","이화동","119","4","4","1","","11","","","2","","37","","","","","","","","1","28"
"20253","11110630","종로5?6가동","212","7","8","","","31","","1","","","1","","4","","3","","","","1","23"
"20253","11110615","종로1?2?3?4가동","500","19","35","","","47","1","2","","","4","","1","5","17","","","","5","72"
"20253","11110600","가회동","63","5","3","","","1","1","1","1","2","1","","","","","","","","","22"
"20253","11110580","교남동","78","4","3","2","","17","","","","1","1","","","","","","","","","26"
"20253","11110570","무악동","42","2","1","1","","4","1","1","","","","","","","","","","","1","7"
"20253","11110560","평창동","162","6","2","","1","5","1","","","1","2","","","","","","","","","91"
"20253","11110550","부암동","84","4","2","","","1","1","2","1","1","14","","","","","","","","","38"
"20253","11110540","삼청동","49","10","4","","1","1","","","1","1","2","","","","","","","","","16"
"20253","11110530","사직동","206","18","24","","","15","","1","","1","1","","","3","","","","","2","34"
"20253","11110515","청운효자동","93","6","3","","","4","1","1","2","2","8","","","","","","","","","26"
"20252","11740700","둔촌2동","129","5","4","1","","17","2","1","2","1","","","","","","","","","1","32"
